4025.5511022 3490.0000000
4043.7875752 3490.0000000
4062.0240481 3490.0000000
4080.2605210 3490.0000000
4098.4969940 3490.0000000
4116.7334669 3490.0000000
4134.9699399 3490.0000000
4153.2064128 3490.0000000
4171.4428858 3490.0000000
4189.6793587 3490.0000000
4207.9158317 3490.0000000
4226.1523046 3490.0000000
4244.3887776 3490.0000000
4262.6252505 3490.0000000
4280.8617234 3490.0000000
4299.0981964 3490.0000000
4317.3346693 3490.0000000
4335.5711423 3490.0000000
4353.8076152 3490.0000000
4372.0440882 3490.0000000
4390.2805611 3490.0000000
4408.5170341 3490.0000000
4426.7535070 3490.0000000
4444.9899800 3490.0000000
4463.2264529 3490.0000000
4481.4629259 3490.0000000
4499.6993988 3490.0000000
4517.9358717 3490.0000000
4536.1723447 3490.0000000
4554.4088176 3490.0000000
4572.6452906 3490.0000000
4590.8817635 3490.0000000
4609.1182365 3490.0000000
4627.3547094 3490.0000000
4645.5911824 3490.0000000
4663.8276553 3490.0000000
4682.0641283 3490.0000000
4700.3006012 3490.0000000
4718.5370741 3490.0000000
4736.7735471 3490.0000000
4755.0100200 3490.0000000
4773.2464930 3490.0000000
4791.4829659 3490.0000000
4809.7194389 3490.0000000
4827.9559118 3490.0000000
4846.1923848 3490.0000000
4864.4288577 3490.0000000
4882.6653307 3490.0000000
4900.9018036 3490.0000000
4919.1382766 3490.0000000
4937.3747495 3490.0000000
4955.6112224 3490.0000000
4973.8476954 3490.0000000
4992.0841683 3490.0000000
5010.3206413 3490.0000000
5028.5571142 3490.0000000
5046.7935872 3490.0000000
5065.0300601 3490.0000000
5083.2665331 3490.0000000
5101.5030060 3490.0000000
5119.7394790 3490.0000000
5137.9759519 3490.0000000
5156.2124248 3490.0000000
5174.4488978 3490.0000000
5192.6853707 3490.0000000
5210.9218437 3490.0000000
5229.1583166 3490.0000000
5247.3947896 3490.0000000
5265.6312625 3490.0000000
5283.8677355 3490.0000000
5302.1042084 3490.0000000
5320.3406814 3490.0000000
5338.5771543 3490.0000000
5356.8136273 3490.0000000
5375.0501002 3490.0000000
5393.2865731 3490.0000000
5411.5230461 3490.0000000
5429.7595190 3490.0000000
5447.9959920 3490.0000000
5466.2324649 3490.0000000
5484.4689379 3490.0000000
5502.7054108 3490.0000000
5520.9418838 3490.0000000
5539.1783567 3490.0000000
5557.4148297 3490.0000000
5575.6513026 3490.0000000
5593.8877756 3490.0000000
5612.1242485 3490.0000000
5630.3607214 3490.0000000
5648.5971944 3490.0000000
5666.8336673 3490.0000000
5685.0701403 3490.0000000
5703.3066132 3490.0000000
5721.5430862 3490.0000000
5739.7795591 3490.0000000
5758.0160321 3490.0000000
5776.2525050 3490.0000000
5794.4889780 3490.0000000
5812.7254509 3490.0000000
5830.9619238 3490.0000000
5849.1983968 3490.0000000
5867.4348697 3490.0000000
5885.6713427 3490.0000000
5903.9078156 3490.0000000
5922.1442886 3490.0000000
5940.3807615 3490.0000000
5958.6172345 3490.0000000
5976.8537074 3490.0000000
5995.0901804 3490.0000000
6013.3266533 3490.0000000
6031.5631263 3490.0000000
6049.7995992 3490.0000000
6068.0360721 3490.0000000
6086.2725451 3490.0000000
6104.5090180 3490.0000000
6122.7454910 3490.0000000
6140.9819639 3490.0000000
6159.2184369 3490.0000000
6177.4549098 3490.0000000
6195.6913828 3490.0000000
6213.9278557 3490.0000000
6232.1643287 3490.0000000
6250.4008016 3490.0000000
6268.6372745 3490.0000000
6286.8737475 3490.0000000
6305.1102204 3490.0000000
6323.3466934 3490.0000000
6341.5831663 3490.0000000
6359.8196393 3490.0000000
6378.0561122 3490.0000000
6396.2925852 3490.0000000
6414.5290581 3490.0000000
6432.7655311 3490.0000000
6451.0020040 3490.0000000
6469.2384770 3490.0000000
6487.4749499 3490.0000000
6505.7114228 3490.0000000
6523.9478958 3490.0000000
6542.1843687 3490.0000000
6560.4208417 3490.0000000
6578.6573146 3490.0000000
6596.8937876 3490.0000000
6615.1302605 3490.0000000
6633.3667335 3490.0000000
6651.6032064 3490.0000000
6669.8396794 3490.0000000
6688.0761523 3490.0000000
6706.3126253 3490.0000000
6724.5490982 3490.0000000
6742.7855711 3490.0000000
6761.0220441 3490.0000000
6779.2585170 3490.0000000
6797.4949900 3490.0000000
6815.7314629 3490.0000000
6833.9679359 3490.0000000
6852.2044088 3490.0000000
6870.4408818 3490.0000000
6888.6773547 3490.0000000
6906.9138277 3490.0000000
6925.1503006 3490.0000000
6943.3867735 3490.0000000
6961.6232465 3490.0000000
6979.8597194 3490.0000000
6998.0961924 3490.0000000
7016.3326653 3490.0000000
7034.5691383 3490.0000000
7052.8056112 3490.0000000
7071.0420842 3490.0000000
7089.2785571 3490.0000000
7107.5150301 3490.0000000
7125.7515030 3490.0000000
7143.9879760 3490.0000000
7162.2244489 3490.0000000
7180.4609218 3490.0000000
7198.6973948 3490.0000000
7216.9338677 3490.0000000
7235.1703407 3490.0000000
7253.4068136 3490.0000000
7271.6432866 3490.0000000
7289.8797595 3490.0000000
7308.1162325 3490.0000000
7326.3527054 3490.0000000
7344.5891784 3490.0000000
7362.8256513 3490.0000000
7381.0621242 3490.0000000
7399.2985972 3490.0000000
7417.5350701 3490.0000000
7435.7715431 3490.0000000
7454.0080160 3490.0000000
7472.2444890 3490.0000000
7490.4809619 3490.0000000
7508.7174349 3490.0000000
7526.9539078 3490.0000000
7545.1903808 3490.0000000
7563.4268537 3490.0000000
7581.6633267 3490.0000000
7599.8997996 3490.0000000
7618.1362725 3490.0000000
7636.3727455 3490.0000000
7654.6092184 3490.0000000
7672.8456914 3490.0000000
7691.0821643 3490.0000000
7709.3186373 3490.0000000
7727.5551102 3490.0000000
7745.7915832 3490.0000000
7764.0280561 3490.0000000
7782.2645291 3490.0000000
7800.5010020 3490.0000000
7818.7374749 3490.0000000
7836.9739479 3490.0000000
7855.2104208 3490.0000000
7873.4468938 3490.0000000
7891.6833667 3490.0000000
7909.9198397 3490.0000000
7928.1563126 3490.0000000
7946.3927856 3490.0000000
7964.6292585 3490.0000000
7982.8657315 3490.0000000
8001.1022044 3490.0000000
8019.3386774 3490.0000000
8037.5751503 3490.0000000
8055.8116232 3490.0000000
8074.0480962 3490.0000000
8092.2845691 3490.0000000
8110.5210421 3490.0000000
8128.7575150 3490.0000000
8146.9939880 3490.0000000
8165.2304609 3490.0000000
8183.4669339 3490.0000000
8201.7034068 3490.0000000
8219.9398798 3490.0000000
8238.1763527 3490.0000000
8256.4128257 3490.0000000
8274.6492986 3490.0000000
8292.8857715 3490.0000000
8311.1222445 3490.0000000
8329.3587174 3490.0000000
8347.5951904 3490.0000000
8365.8316633 3490.0000000
8384.0681363 3490.0000000
8402.3046092 3490.0000000
8420.5410822 3490.0000000
8438.7775551 3490.0000000
8457.0140281 3490.0000000
8475.2505010 3490.0000000
8493.4869739 3490.0000000
8511.7234469 3490.0000000
8529.9599198 3490.0000000
8548.1963928 3490.0000000
8566.4328657 3490.0000000
8584.6693387 3490.0000000
8602.9058116 3490.0000000
8621.1422846 3490.0000000
8639.3787575 3490.0000000
8657.6152305 3490.0000000
8675.8517034 3490.0000000
8694.0881764 3490.0000000
8712.3246493 3490.0000000
8730.5611222 3490.0000000
8748.7975952 3490.0000000
8767.0340681 3490.0000000
8785.2705411 3490.0000000
8803.5070140 3490.0000000
8821.7434870 3490.0000000
8839.9799599 3490.0000000
8858.2164329 3490.0000000
8876.4529058 3490.0000000
8894.6893788 3490.0000000
8912.9258517 3490.0000000
8931.1623246 3490.0000000
8949.3987976 3490.0000000
8967.6352705 3490.0000000
8985.8717435 3490.0000000
9004.1082164 3490.0000000
9022.3446894 3490.0000000
9040.5811623 3490.0000000
9058.8176353 3490.0000000
9077.0541082 3490.0000000
9095.2905812 3490.0000000
9113.5270541 3490.0000000
9131.7635271 3490.0000000
9150.0000000 3490.0000000
